	B	78	Nags Head	USA	OBX Life II		vacation_rental_agent	7308 S Va Dare Trl	8043893341								overture:487f2f19-8465-4809-8440-5be326b43a0d	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.obxliferentals.com/	info@obxliferentals.com	https://obxliferentals.com/contact-us	https://www.instagram.com/obxliferentalproperties/	https://www.facebook.com/269220359764021/		https://obxliferentals.com/management-inquiry				High	Verified	https://explore.overturemaps.org/#id=487f2f19-8465-4809-8440-5be326b43a0d; https://obxliferentals.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:487f2f19-8465-4809-8440-5be326b43a0d	obxliferentals.com	8043893341	obx life ii	Nags Head	USA	HIGH	domain:obxliferentals.com
	B	78	Chatham	United Kingdom	Music Production Retreat		resort	116 Common Rd	07723 396861								overture:a9117b13-c702-4543-b07b-09d2935bc746	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://musicproductionretreat.com	info@musicproductionretreat.com	https://www.musicproductionretreat.com/contact-1	https://www.instagram.com/music.production.retreat/	https://www.facebook.com/music.production.retreat/		https://www.musicproductionretreat.com/accommodationandpricing				High	Verified	https://explore.overturemaps.org/#id=a9117b13-c702-4543-b07b-09d2935bc746; https://www.musicproductionretreat.com/; https://www.musicproductionretreat.com/contact-1	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:a9117b13-c702-4543-b07b-09d2935bc746	musicproductionretreat.com	07723396861	music production retreat	Chatham	United Kingdom	HIGH	domain:musicproductionretreat.com
	B	78	Ringwood	United Kingdom	Midweek Breaks		vacation_rental_agent	5 Lakeside, Headlands Business Park	01425517338								overture:84d87e8d-9751-4686-85f6-1be054dd779e	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://midweekbreaks.co.uk/	office@midweekbreaks.co.uk	https://midweekbreaks.co.uk/contact/	https://www.instagram.com/midweekbreaksuk/	https://www.facebook.com/holidaysduringtheweek/		https://midweekbreaks.co.uk/owners/shortstayhomes/				High	Verified	https://explore.overturemaps.org/#id=84d87e8d-9751-4686-85f6-1be054dd779e; https://midweekbreaks.co.uk/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:84d87e8d-9751-4686-85f6-1be054dd779e	midweekbreaks.co.uk	01425517338	midweek breaks	Ringwood	United Kingdom	HIGH	domain:midweekbreaks.co.uk
	B	78	Περιφερειακή Ενότητα Λακωνίας	Greece	Mezapos Villas		hotel	Μέζαπος	+306972331173								overture:1c2a78fd-be4a-4d7d-9435-b49361387f62	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.mezaposvillas.gr/	6970233585info@mezaposvillas.gr	https://mezaposvillas.gr/en/contact/	https://www.instagram.com/mezapos_villas/	https://www.facebook.com/mezaposvillas/		https://mezaposvillas.gr/en/				High	Verified	https://explore.overturemaps.org/#id=1c2a78fd-be4a-4d7d-9435-b49361387f62; https://mezaposvillas.gr/; https://mezaposvillas.gr/en/contact/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:1c2a78fd-be4a-4d7d-9435-b49361387f62	mezaposvillas.gr	306972331173	mezapos villas	Περιφερειακή Ενότητα Λακωνίας	Greece	HIGH	domain:mezaposvillas.gr
	B	78	Ipswich	United Kingdom	Woolverstone Lodge Park		resort	Woolverstone	01473780206								overture:f50fdb43-d4ed-4843-8b9c-70b149e2fb72	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.mdlmarinas.co.uk/holiday-parks/woolverstone-marina-and-lodge-park/	media@mdlmarinas.co.uk	https://www.mdlmarinas.co.uk/contact/	https://www.instagram.com/mdlmarinas/	https://www.facebook.com/mdlmarinas/		https://www.mdlmarinas.co.uk/commercial-properties/				High	Verified	https://explore.overturemaps.org/#id=f50fdb43-d4ed-4843-8b9c-70b149e2fb72; https://www.mdlmarinas.co.uk/holiday-parks/woolverstone-marina-and-lodge-park/; https://www.mdlmarinas.co.uk/media-enquiries/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:f50fdb43-d4ed-4843-8b9c-70b149e2fb72	mdlmarinas.co.uk	01473780206	woolverstone lodge park	Ipswich	United Kingdom	HIGH	domain:mdlmarinas.co.uk
	B	78	Tiburon	USA	The Lodge at Tiburon		resort	1651 Tiburon Blvd	8007627770								overture:1ef89684-2670-469f-b80a-9cbd8423e0d3	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.lodgeattiburon.com/	tibfrontdesk@lodgeattiburon.com	https://www.lodgeattiburon.com/contact-us/	https://www.instagram.com/thelodgeattiburon/	https://www.facebook.com/LodgeatTiburon/		https://www.lodgeattiburon.com/rooms-suites/extended-stays/				High	Verified	https://explore.overturemaps.org/#id=1ef89684-2670-469f-b80a-9cbd8423e0d3; https://www.lodgeattiburon.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:1ef89684-2670-469f-b80a-9cbd8423e0d3	lodgeattiburon.com	8007627770	the lodge at tiburon	Tiburon	USA	HIGH	domain:lodgeattiburon.com
	B	78	Canmore	Canada	Little Sister Getaways		vacation_rental_agent	133B - 306 Bow Valley Trail	4036883400								overture:655de55f-10f8-40c8-baf6-d6dd76c71ad2	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.littlesistergetaways.com/map	info@littlesistergetaways.com	https://www.littlesistergetaways.com/contact	https://www.instagram.com/littlesistergetaways/	https://www.facebook.com/Vacationrentalscanmore/		https://www.littlesistergetaways.com/properties				High	Verified	https://explore.overturemaps.org/#id=655de55f-10f8-40c8-baf6-d6dd76c71ad2; https://www.littlesistergetaways.com/properties; https://www.littlesistergetaways.com/contact	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:655de55f-10f8-40c8-baf6-d6dd76c71ad2	littlesistergetaways.com	4036883400	little sister getaways	Canmore	Canada	HIGH	domain:littlesistergetaways.com
	B	78	Buxton	USA	Lighthouse View Oceanfront Lodging		resort	46677 N Carolina HWY 12	8002257651								overture:a7fd5133-e958-464e-935a-1b9190a143ba	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.lighthouseview.com/	info@lighthouseview.com	https://lighthouseview.com/contact/	https://www.instagram.com/lighthouseviewnc/	https://www.facebook.com/lighthouseviewnc/		https://lighthouseview.com/vacation-rentals/rooms/				High	Verified	https://explore.overturemaps.org/#id=a7fd5133-e958-464e-935a-1b9190a143ba; https://lighthouseview.com/; https://lighthouseview.com/contact/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:a7fd5133-e958-464e-935a-1b9190a143ba	lighthouseview.com	8002257651	lighthouse view oceanfront lodging	Buxton	USA	HIGH	domain:lighthouseview.com
	B	78	Barcelona	Spain	Leonardo Boutique Hotel Barcelona Sagrada Familia		hotel	Carrer de Mallorca, 606	+34932314258								overture:e83dca3a-2ed6-461c-8bd5-b042eba73c46	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.leonardo-hotels.de/leonardo-boutique-hotel-barcelona-sagrada-familia		https://www.leonardo-hotels.de/about	https://www.instagram.com/leonardohotels/	https://www.facebook.com/leonardo.hotels.chain/	https://wa.me/?text=	https://www.leonardo-hotels.de/destinations				High	Verified	https://explore.overturemaps.org/#id=e83dca3a-2ed6-461c-8bd5-b042eba73c46; https://www.leonardo-hotels.de/barcelona/leonardo-boutique-hotel-barcelona-sagrada-familia	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:e83dca3a-2ed6-461c-8bd5-b042eba73c46	leonardo-hotels.de	34932314258	leonardo boutique hotel barcelona sagrada familia	Barcelona	Spain	HIGH	domain:leonardo-hotels.de
	B	78	Penticton	Canada	Lakeside Villa & Nordic Spa		hotel	4201 Skaha Lake Road	2504927111								overture:4db2a557-ac8d-408d-b77d-d66cb302fdd8	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://lakesidevilla.ca/	reservations@lakesidevilla.ca	https://www.lakesidevilla.ca/contact-us	https://www.instagram.com/lakesidevillanordicspa/	https://www.facebook.com/lakesidevillanordicspa/		https://www.lakesidevilla.ca/rooms				High	Verified	https://explore.overturemaps.org/#id=4db2a557-ac8d-408d-b77d-d66cb302fdd8; https://www.lakesidevilla.ca/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:4db2a557-ac8d-408d-b77d-d66cb302fdd8	lakesidevilla.ca	2504927111	lakeside villa nordic spa	Penticton	Canada	HIGH	domain:lakesidevilla.ca
	B	78	Cherryville	Canada	Gostlin Keefer Lake Lodge		resort	Highway 6	8445333371								overture:bc623c02-cd8d-4b3d-a3ad-4014771c72a3	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://keeferlakelodge.com/	info@keeferlakelodge.com	https://keeferlakelodge.com/contact-us.html	https://www.instagram.com/keefer.lake.lodge/	https://www.facebook.com/keeferlakelodge/		https://keeferlakelodge.com/book-now.html				High	Verified	https://explore.overturemaps.org/#id=bc623c02-cd8d-4b3d-a3ad-4014771c72a3; https://keeferlakelodge.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:bc623c02-cd8d-4b3d-a3ad-4014771c72a3	keeferlakelodge.com	8445333371	gostlin keefer lake lodge	Cherryville	Canada	HIGH	domain:keeferlakelodge.com
	B	78	Αλυκές	Greece	Joya Luxury Villas		hotel	Unnamed Road	+306989716582								overture:c4c2d6f8-6a7b-4def-a00b-8cc303ddfd53	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.joya-luxury-villas.gr/		http://www.joya-luxury-villas.gr/contact	https://www.instagram.com/joyaluxuryvillas/	https://www.facebook.com/joyaluxuryvillas/	https://api.whatsapp.com/send?phone=306989716582	https://www.joya-luxury-villas.gr/assets/images/booking.jpg				High	Verified	https://explore.overturemaps.org/#id=c4c2d6f8-6a7b-4def-a00b-8cc303ddfd53	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:c4c2d6f8-6a7b-4def-a00b-8cc303ddfd53	joya-luxury-villas.gr	306989716582	joya luxury villas	Αλυκές	Greece	HIGH	domain:joya-luxury-villas.gr
	B	78	Gillingham	United Kingdom	Chatham Ski & Snowboard Centre		ski_resort	Capstone Rd	01634 827979								overture:b105a3ae-d407-478a-bd07-8531b6864453	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.jnlchatham.co.uk	info@jnlchatham.co.uk	https://www.jnlchatham.co.uk/contact-us/	https://www.instagram.com/chatham_snowsports_centre/	https://www.facebook.com/chathamsnowsportscentre/		https://bookings.jnlchatham.co.uk/WebBasket/Cart.aspx				Medium	Recall-first	https://explore.overturemaps.org/#id=b105a3ae-d407-478a-bd07-8531b6864453; https://www.jnlchatham.co.uk/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:b105a3ae-d407-478a-bd07-8531b6864453	jnlchatham.co.uk	01634827979	chatham ski snowboard centre	Gillingham	United Kingdom	MEDIUM	domain:jnlchatham.co.uk
	B	78	Barcelona	Spain	INMOMARTO S.L		vacation_rental_agent	Carrer de Viladomat, 85	934255484								overture:bf909d01-4759-4c36-881a-686bb1265e45	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.inmomarto.com/	info@inmomarto.com	https://www.inmomarto.com/contacto	https://www.instagram.com/inmomarto/	https://www.facebook.com/profile.php/	https://api.whatsapp.com/send?phone=34654831370					Permissive	Qualification	https://explore.overturemaps.org/#id=bf909d01-4759-4c36-881a-686bb1265e45; https://www.inmomarto.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:bf909d01-4759-4c36-881a-686bb1265e45	inmomarto.com	934255484	inmomarto s l	Barcelona	Spain	PERMISSIVE	domain:inmomarto.com
	B	78	Cranborne	United Kingdom	New Forest Lodges		resort	Gold Oak Farm	01725 517654								overture:8dd4a862-06e4-4a5d-9b7c-8d27e5afc8ef	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.holidaylogcabins.co.uk	info@holidaylogcabins.co.uk	https://www.holidaylogcabins.co.uk/contact-us	https://www.instagram.com/goldoakfarm/	https://www.facebook.com/goldoakfarmshop/		https://www.holidaylogcabins.co.uk/ca-ES				High	Verified	https://explore.overturemaps.org/#id=8dd4a862-06e4-4a5d-9b7c-8d27e5afc8ef; https://www.holidaylogcabins.co.uk/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:8dd4a862-06e4-4a5d-9b7c-8d27e5afc8ef	holidaylogcabins.co.uk	01725517654	new forest lodges	Cranborne	United Kingdom	HIGH	domain:holidaylogcabins.co.uk
	B	78	Half Moon Bay	USA	Half Moon Bay Lodge		resort	2400 Cabrillo Highway S	6507269000								overture:8ebacb26-ca96-4674-943c-3acc53507382	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.halfmoonbaylodge.com/	reservations@halfmoonbaylodge.com	https://www.halfmoonbaylodge.com/contact-us	https://www.instagram.com/halfmoonbaylodge/	https://www.facebook.com/HalfMoonBayLodge/		https://www.halfmoonbaylodge.com/hotel-accommodations				High	Verified	https://explore.overturemaps.org/#id=8ebacb26-ca96-4674-943c-3acc53507382; https://www.halfmoonbaylodge.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:8ebacb26-ca96-4674-943c-3acc53507382	halfmoonbaylodge.com	6507269000	half moon bay lodge	Half Moon Bay	USA	HIGH	domain:halfmoonbaylodge.com
	B	78	Hayward	USA	Ghost Lake Lodge		resort	12355 N Scheers Rd	7154623939								overture:0061661d-429e-4b54-9ef6-920c77204bce	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.ghostlakelodge.com/	info@ghostlakelodge.com	https://www.ghostlakelodge.com/about-us.html	https://www.instagram.com/ghostlakelodge/	https://www.facebook.com/GhostLakeLodge/		https://www.ghostlakelodge.com/rooms.html				High	Verified	https://explore.overturemaps.org/#id=0061661d-429e-4b54-9ef6-920c77204bce; https://www.ghostlakelodge.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:0061661d-429e-4b54-9ef6-920c77204bce	ghostlakelodge.com	7154623939	ghost lake lodge	Hayward	USA	HIGH	domain:ghostlakelodge.com
	B	78	Vidreres	Spain	Inmobiliaria Finques Niu		vacation_rental_agent	Carrer Lloret , 35	684233892								overture:5073fd7f-7751-473f-bbd3-50c4971870cc	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.finquesniu.com/	info@finquesniu.com	https://www.finquesniu.com/es/contacto	https://www.instagram.com/finquesniu/	https://www.facebook.com/FinquesNiu/		https://www.finquesniu.com/es/compra-venta/casas-chalets				Medium	Recall-first	https://explore.overturemaps.org/#id=5073fd7f-7751-473f-bbd3-50c4971870cc; https://www.finquesniu.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:5073fd7f-7751-473f-bbd3-50c4971870cc	finquesniu.com	684233892	inmobiliaria finques niu	Vidreres	Spain	MEDIUM	domain:finquesniu.com
	B	78	Almont	USA	Taylor River Lodge		resort	10931 County Road 742	9702375985								overture:c829b7ac-4af3-4a1c-9532-7d19666e33ab	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://elevenexperience.com/taylor-river-lodge-colorado	jobs@elevenexperience.com	https://elevenexperience.com/about-us	https://www.instagram.com/elevenexperience/	https://www.facebook.com/elevenexperience/		https://elevenexperience.com/lodge-destinations				High	Verified	https://explore.overturemaps.org/#id=c829b7ac-4af3-4a1c-9532-7d19666e33ab; https://elevenexperience.com/lodge-destinations/colorado-usa/eleven-scarp-ridge-lodge; https://elevenexperience.com/about-us; https://elevenexperience.com/about-us/careers	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:c829b7ac-4af3-4a1c-9532-7d19666e33ab	elevenexperience.com	9702375985	taylor river lodge	Almont	USA	HIGH	domain:elevenexperience.com
	B	78	Invermere	Canada	Headwaters Lodge at Eagle Ranch Resort		resort	9581 Eagle Ranch Trail	2503420562								overture:dc6b0853-fc8f-4bee-8935-310301ea91be	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://eagleranchresort.com/	info@eagleranchresort.com	https://eagleranchresort.com/about/contact-us/	https://www.instagram.com/eagleranchresort/	https://www.facebook.com/eagleranchresort/		https://eagleranchresort.com/golf/book-a-tee-time				High	Verified	https://explore.overturemaps.org/#id=dc6b0853-fc8f-4bee-8935-310301ea91be; https://eagleranchresort.com/; https://eagleranchresort.com/about/contact-us/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:dc6b0853-fc8f-4bee-8935-310301ea91be	eagleranchresort.com	2503420562	headwaters lodge at eagle ranch resort	Invermere	Canada	HIGH	domain:eagleranchresort.com
	B	78	Oxford	United Kingdom	Cotswold Lodge Hotel		resort	66A Banbury Road, 66A Banbury Road	01865512121								overture:8bb8f842-8612-4ed9-94d0-eba701786d33	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.cotswoldlodgehotel.co.uk/	enquiries@cotswoldlodgehotel.co.uk	https://www.cotswoldlodgehotel.co.uk/contact/	https://www.instagram.com/cotswoldlodgehotel/	https://www.facebook.com/CLHOxford/		https://www.cotswoldlodgehotel.co.uk/accommodation/				High	Verified	https://explore.overturemaps.org/#id=8bb8f842-8612-4ed9-94d0-eba701786d33; https://www.cotswoldlodgehotel.co.uk/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:8bb8f842-8612-4ed9-94d0-eba701786d33	cotswoldlodgehotel.co.uk	01865512121	cotswold lodge hotel	Oxford	United Kingdom	HIGH	domain:cotswoldlodgehotel.co.uk
	B	78	Ridgway	USA	Chipeta Lodge		resort	304 S Lena St	8885734899								overture:145beead-70bd-4e96-91c4-f91717f3d9aa	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://chipetalodge.com/	hello@chipetalodge.com	http://chipetalodge.com/about-us/	https://www.instagram.com/chipetalodge/	https://www.facebook.com/chipeta/		https://chipetalodge.com/guest-rooms/locha-suites/				High	Verified	https://explore.overturemaps.org/#id=145beead-70bd-4e96-91c4-f91717f3d9aa; https://chipetalodge.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:145beead-70bd-4e96-91c4-f91717f3d9aa	chipetalodge.com	8885734899	chipeta lodge	Ridgway	USA	HIGH	domain:chipetalodge.com
	B	78	Sant Jaume D'enveja	Spain	Casetes del Delta		vacation_rental_agent	Calle Sant Cristofol s/n	657800085								overture:f390c797-53a1-4614-a8ec-e731c96ff70c	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.casesdeltaebre.com/	info@casesdeltaebre.com	https://casesdeltaebre.com/contacte-onsom/	https://www.instagram.com/cases_del_delta/	https://www.facebook.com/casesdeldelta/		https://casesdeltaebre.com/les-casetes/villa-paquita/				Medium	Recall-first	https://explore.overturemaps.org/#id=f390c797-53a1-4614-a8ec-e731c96ff70c; https://casesdeltaebre.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:f390c797-53a1-4614-a8ec-e731c96ff70c	casesdeltaebre.com	657800085	casetes del delta	Sant Jaume D'enveja	Spain	MEDIUM	domain:casesdeltaebre.com
	B	78	Attleborough	United Kingdom	Breckland Lodge		resort	London Rd	01953455202								overture:abedc08c-7e1f-43f6-bed2-d2142c3937fc	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.brecklandlodge.co.uk/	hello@brecklandlodge.co.uk	https://brecklandlodge.co.uk/about-us/	https://www.instagram.com/brecklandlodge/	https://www.facebook.com/brecklandlodge/		https://brecklandlodge.co.uk/wp-content/themes/redcat/assets/css/booking-system.css?ver=1.3.8				High	Verified	https://explore.overturemaps.org/#id=abedc08c-7e1f-43f6-bed2-d2142c3937fc; https://brecklandlodge.co.uk/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:abedc08c-7e1f-43f6-bed2-d2142c3937fc	brecklandlodge.co.uk	01953455202	breckland lodge	Attleborough	United Kingdom	HIGH	domain:brecklandlodge.co.uk
	B	78	Breckenridge	USA	The Breckenridge Boutique Hotel		resort	275 Ski Hill Rd	9703434702								overture:fba7aef0-caaf-41c1-b8e4-5a9c5cd6d2cb	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://breckhotel.com/	team@breckhotel.com	https://www.breckhotel.com/contact	https://www.instagram.com/breckhotel/	https://www.facebook.com/BreckHotel/		https://www.breckhotel.com/rooms				High	Verified	https://explore.overturemaps.org/#id=fba7aef0-caaf-41c1-b8e4-5a9c5cd6d2cb; https://www.breckhotel.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:fba7aef0-caaf-41c1-b8e4-5a9c5cd6d2cb	breckhotel.com	9703434702	the breckenridge boutique hotel	Breckenridge	USA	HIGH	domain:breckhotel.com
	B	78	London	United Kingdom	Tower Residences by Blue Orchid		hotel	13-17 Byward St	020 3972 1800								overture:acea63f2-553e-405f-86ce-a077788ea401	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.blueorchid.com/en/index.html	reservations@blueorchid.com	https://www.blueorchid.com/about	https://www.instagram.com/blueorchidgroup/	https://www.facebook.com/Blue-Orchid-Hotels-101321485552949/		https://www.blueorchid.com/our-hotels-in-london?utm_source=website&utm_medium=imagebutton&utm_campaign=directbooking				High	Verified	https://explore.overturemaps.org/#id=acea63f2-553e-405f-86ce-a077788ea401; https://www.blueorchid.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:acea63f2-553e-405f-86ce-a077788ea401	blueorchid.com	02039721800	tower residences by blue orchid	London	United Kingdom	HIGH	domain:blueorchid.com
	B	78	Kelowna	Canada	Big White Ski Resort		resort	5315 Big White Rd	2507653101								overture:e8d97525-6d6c-4f7d-bba9-1a7218d67044	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.bigwhite.com/	rentals@bigwhite.com	https://www.bigwhite.com/feedback-contact-us	https://www.instagram.com/skibigwhite/	https://www.facebook.com/pages/Big-White-Ski-Resort/7296168274/		https://www.bigwhite.com/plan-your-trip/accommodation/booking-with-us				High	Verified	https://explore.overturemaps.org/#id=e8d97525-6d6c-4f7d-bba9-1a7218d67044; https://www.bigwhite.com/geo/kel; https://www.bigwhite.com/feedback-contact-us	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:e8d97525-6d6c-4f7d-bba9-1a7218d67044	bigwhite.com	2507653101	big white ski resort	Kelowna	Canada	HIGH	domain:bigwhite.com
	B	78	Carmel Valley	USA	Bernardus Lodge & Spa		resort	415 W Carmel Valley Rd	8316583400								overture:01bed760-41d0-4bef-bb86-32d50ce8cbef	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.bernarduslodge.com/	reservations@bernarduslodge.com	https://www.bernarduslodge.com/contact-us	https://www.instagram.com/bernarduslodge/	https://www.facebook.com/bernarduslodge/		https://www.bernarduslodge.com/bernardus-lodge-accommodations				High	Verified	https://explore.overturemaps.org/#id=01bed760-41d0-4bef-bb86-32d50ce8cbef; https://www.bernarduslodge.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:01bed760-41d0-4bef-bb86-32d50ce8cbef	bernarduslodge.com	8316583400	bernardus lodge spa	Carmel Valley	USA	HIGH	domain:bernarduslodge.com
	B	78	El Vendrell	Spain	BRUÑO & VENTURA INVESTMENT GROUP		vacation_rental_agent	Av Catalunya, 3	687930586								overture:0c220be1-cc9d-4890-b108-066252547eee	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.bandv.es/	comercial@bandv.es	https://www.bandv.es/	https://www.instagram.com/bruno.and.ventura/	https://www.facebook.com/BrunoAndVentura/		https://www.bandv.es/ficha/single-family-house/segur-de-calafell/las-villas/1687/23062484/en/				High	Verified	https://explore.overturemaps.org/#id=0c220be1-cc9d-4890-b108-066252547eee; https://www.bandv.es/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:0c220be1-cc9d-4890-b108-066252547eee	bandv.es	687930586	bruno ventura investment group	El Vendrell	Spain	HIGH	domain:bandv.es
	B	78	L'escala	Spain	BAHIA CONCIERGERIE L'Escala		vacation_rental_agent	Passeig Mar	621249605								overture:97a755a0-1e2c-464b-82a7-ec52bc9fbc91	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.bahiaconciergerie.com/		https://bahiaconciergerie.com/contactez-bahia-conciergerie/	https://www.instagram.com/bahia_conciergerie_escala/	https://www.facebook.com/BAHIAConciergerieCostaBrava/	https://api.whatsapp.com/send?phone=34621249605	https://bahiaconciergerie.com/airbnb-ou-booking-location-costa-brava/				High	Verified	https://explore.overturemaps.org/#id=97a755a0-1e2c-464b-82a7-ec52bc9fbc91; https://bahiaconciergerie.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:97a755a0-1e2c-464b-82a7-ec52bc9fbc91	bahiaconciergerie.com	621249605	bahia conciergerie l escala	L'escala	Spain	HIGH	domain:bahiaconciergerie.com
	B	78	Stratford-upon-Avon	United Kingdom	Avon Estates		resort	Avon Park	01789 299492								overture:46ea0f06-87e6-49e8-8de9-037acdae9c7c	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://avon-estates.co.uk	reception@avon-estates.co.uk	https://avon-estates.co.uk/holidays-about-us/	https://www.instagram.com/stratfordparksholidays/	https://www.facebook.com/riversidestratford/		https://bookings.avon-estates.co.uk/2/booking1				High	Verified	https://explore.overturemaps.org/#id=46ea0f06-87e6-49e8-8de9-037acdae9c7c; https://avon-estates.co.uk/; https://avon-estates.co.uk	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:46ea0f06-87e6-49e8-8de9-037acdae9c7c	avon-estates.co.uk	01789299492	avon estates	Stratford-upon-Avon	United Kingdom	HIGH	domain:avon-estates.co.uk
